,carrier_name,date,number_seats,weighted_seats,origin_City,origin_State,origin_airport,dest_City,dest_State,dest_airport
9633,United Airlines,3/29/20,50,41.2235,Newark,NJ,EWR,Norfolk,VA,ORF
9634,United Airlines,3/30/20,50,41.2235,Newark,NJ,EWR,Norfolk,VA,ORF
9635,United Airlines,3/30/20,70,57.7129,Newark,NJ,EWR,Norfolk,VA,ORF
9636,United Airlines,3/30/20,50,41.2235,Newark,NJ,EWR,Norfolk,VA,ORF
9637,United Airlines,3/30/20,50,41.2235,Newark,NJ,EWR,Norfolk,VA,ORF
9638,United Airlines,3/31/20,50,41.2235,Newark,NJ,EWR,Norfolk,VA,ORF
9639,United Airlines,3/31/20,70,57.7129,Newark,NJ,EWR,Norfolk,VA,ORF
9640,United Airlines,3/31/20,50,41.2235,Newark,NJ,EWR,Norfolk,VA,ORF
9641,United Airlines,3/31/20,50,41.2235,Newark,NJ,EWR,Norfolk,VA,ORF
9642,United Airlines,4/1/20,76,67.9478,Newark,NJ,EWR,Norfolk,VA,ORF
9643,Delta Air Lines,3/20/20,50,35.9735,New York,NY,JFK,Norfolk,VA,ORF
9644,Delta Air Lines,3/21/20,50,35.9735,New York,NY,JFK,Norfolk,VA,ORF
9645,Delta Air Lines,3/21/20,50,35.9735,New York,NY,JFK,Norfolk,VA,ORF
9646,Cape Air,3/21/20,50,35.9735,New York,NY,JFK,Norfolk,VA,ORF
9647,Cape Air,3/21/20,50,35.9735,New York,NY,JFK,Norfolk,VA,ORF
9648,Delta Air Lines,3/22/20,50,35.9735,New York,NY,JFK,Norfolk,VA,ORF
9649,Delta Air Lines,3/22/20,50,35.9735,New York,NY,JFK,Norfolk,VA,ORF
9650,Delta Air Lines,3/22/20,50,35.9735,New York,NY,JFK,Norfolk,VA,ORF
9651,Delta Air Lines,3/23/20,50,35.9735,New York,NY,JFK,Norfolk,VA,ORF
9652,Delta Air Lines,3/23/20,50,35.9735,New York,NY,JFK,Norfolk,VA,ORF
9653,Delta Air Lines,3/23/20,50,35.9735,New York,NY,JFK,Norfolk,VA,ORF
9654,Delta Air Lines,3/23/20,50,35.9735,New York,NY,JFK,Norfolk,VA,ORF
9655,Delta Air Lines,3/23/20,50,35.9735,New York,NY,JFK,Norfolk,VA,ORF
9656,Delta Air Lines,3/24/20,50,35.9735,New York,NY,JFK,Norfolk,VA,ORF
9657,Delta Air Lines,3/24/20,50,35.9735,New York,NY,JFK,Norfolk,VA,ORF
9658,Delta Air Lines,3/24/20,50,35.9735,New York,NY,JFK,Norfolk,VA,ORF
9659,Delta Air Lines,3/24/20,50,35.9735,New York,NY,JFK,Norfolk,VA,ORF
9660,Delta Air Lines,3/24/20,50,35.9735,New York,NY,JFK,Norfolk,VA,ORF
9661,Delta Air Lines,3/24/20,50,35.9735,New York,NY,JFK,Norfolk,VA,ORF
9662,Delta Air Lines,3/25/20,50,35.9735,New York,NY,JFK,Norfolk,VA,ORF
9663,Delta Air Lines,3/25/20,50,35.9735,New York,NY,JFK,Norfolk,VA,ORF
9664,Delta Air Lines,3/25/20,50,35.9735,New York,NY,JFK,Norfolk,VA,ORF
9665,Delta Air Lines,3/25/20,50,35.9735,New York,NY,JFK,Norfolk,VA,ORF
9666,Delta Air Lines,3/25/20,50,35.9735,New York,NY,JFK,Norfolk,VA,ORF
9667,Delta Air Lines,3/25/20,50,35.9735,New York,NY,JFK,Norfolk,VA,ORF
9668,Delta Air Lines,3/25/20,50,35.9735,New York,NY,JFK,Norfolk,VA,ORF
9669,Delta Air Lines,3/26/20,50,35.9735,New York,NY,JFK,Norfolk,VA,ORF
9670,Delta Air Lines,3/26/20,50,35.9735,New York,NY,JFK,Norfolk,VA,ORF
9671,Delta Air Lines,3/26/20,50,35.9735,New York,NY,JFK,Norfolk,VA,ORF
9672,Delta Air Lines,3/26/20,50,35.9735,New York,NY,JFK,Norfolk,VA,ORF
9673,Delta Air Lines,3/26/20,44,31.656679999999998,New York,NY,JFK,Norfolk,VA,ORF
9674,Delta Air Lines,3/26/20,50,35.9735,New York,NY,JFK,Norfolk,VA,ORF
9675,Delta Air Lines,3/26/20,50,35.9735,New York,NY,JFK,Norfolk,VA,ORF
9676,Delta Air Lines,3/26/20,50,35.9735,New York,NY,JFK,Norfolk,VA,ORF
9677,Delta Air Lines,3/27/20,50,35.9735,New York,NY,JFK,Norfolk,VA,ORF
9678,Delta Air Lines,3/27/20,50,35.9735,New York,NY,JFK,Norfolk,VA,ORF
9679,Delta Air Lines,3/27/20,50,35.9735,New York,NY,JFK,Norfolk,VA,ORF
9680,Delta Air Lines,3/27/20,44,31.656679999999998,New York,NY,JFK,Norfolk,VA,ORF
9681,Delta Air Lines,3/27/20,50,35.9735,New York,NY,JFK,Norfolk,VA,ORF
9682,Delta Air Lines,3/27/20,50,35.9735,New York,NY,JFK,Norfolk,VA,ORF
9683,Delta Air Lines,3/27/20,50,35.9735,New York,NY,JFK,Norfolk,VA,ORF
9684,Delta Air Lines,3/28/20,50,35.9735,New York,NY,JFK,Norfolk,VA,ORF
9685,Delta Air Lines,3/28/20,50,35.9735,New York,NY,JFK,Norfolk,VA,ORF
9686,Delta Air Lines,3/28/20,44,31.656679999999998,New York,NY,JFK,Norfolk,VA,ORF
9687,Cape Air,3/28/20,50,35.9735,New York,NY,JFK,Norfolk,VA,ORF
9688,Delta Air Lines,3/28/20,50,35.9735,New York,NY,JFK,Norfolk,VA,ORF
9689,Delta Air Lines,3/28/20,50,35.9735,New York,NY,JFK,Norfolk,VA,ORF
9690,Delta Air Lines,3/28/20,50,35.9735,New York,NY,JFK,Norfolk,VA,ORF
9691,Delta Air Lines,3/29/20,50,35.9735,New York,NY,JFK,Norfolk,VA,ORF
9692,Delta Air Lines,3/29/20,50,35.9735,New York,NY,JFK,Norfolk,VA,ORF
9693,Delta Air Lines,3/29/20,44,31.656679999999998,New York,NY,JFK,Norfolk,VA,ORF
9694,Delta Air Lines,3/29/20,50,35.9735,New York,NY,JFK,Norfolk,VA,ORF
9695,Delta Air Lines,3/29/20,50,35.9735,New York,NY,JFK,Norfolk,VA,ORF
9696,Delta Air Lines,3/30/20,50,35.9735,New York,NY,JFK,Norfolk,VA,ORF
9697,Delta Air Lines,3/30/20,44,31.656679999999998,New York,NY,JFK,Norfolk,VA,ORF
9698,Delta Air Lines,3/30/20,50,35.9735,New York,NY,JFK,Norfolk,VA,ORF
9699,Delta Air Lines,3/31/20,44,31.656679999999998,New York,NY,JFK,Norfolk,VA,ORF
9700,Delta Air Lines,3/31/20,50,35.9735,New York,NY,JFK,Norfolk,VA,ORF
9701,Delta Air Lines,4/1/20,44,35.13752,New York,NY,JFK,Norfolk,VA,ORF
9702,United Airlines,3/20/20,65,36.84265,New York,NY,LGA,Norfolk,VA,ORF
9703,United Airlines,3/20/20,65,36.84265,New York,NY,LGA,Norfolk,VA,ORF
9704,United Airlines,3/21/20,65,36.84265,New York,NY,LGA,Norfolk,VA,ORF
9705,United Airlines,3/22/20,65,36.84265,New York,NY,LGA,Norfolk,VA,ORF
9706,United Airlines,3/22/20,65,36.84265,New York,NY,LGA,Norfolk,VA,ORF
9707,United Airlines,3/23/20,65,36.84265,New York,NY,LGA,Norfolk,VA,ORF
9708,United Airlines,3/23/20,65,36.84265,New York,NY,LGA,Norfolk,VA,ORF
9709,United Airlines,3/24/20,65,36.84265,New York,NY,LGA,Norfolk,VA,ORF
9710,United Airlines,3/24/20,65,36.84265,New York,NY,LGA,Norfolk,VA,ORF
9711,United Airlines,3/25/20,65,36.84265,New York,NY,LGA,Norfolk,VA,ORF
9712,United Airlines,3/25/20,65,36.84265,New York,NY,LGA,Norfolk,VA,ORF
9713,United Airlines,3/26/20,65,36.84265,New York,NY,LGA,Norfolk,VA,ORF
9714,United Airlines,3/26/20,65,36.84265,New York,NY,LGA,Norfolk,VA,ORF
9715,American Airlines,3/31/20,50,42.6935,Miami,FL,MIA,Norfolk,VA,ORF
9716,American Airlines,3/31/20,50,42.6935,Miami,FL,MIA,Norfolk,VA,ORF
9717,American Airlines,4/1/20,50,43.4925,Miami,FL,MIA,Norfolk,VA,ORF
9718,American Airlines,4/1/20,50,43.4925,Miami,FL,MIA,Norfolk,VA,ORF
9719,American Airlines,4/2/20,50,43.4925,Miami,FL,MIA,Norfolk,VA,ORF
9720,American Airlines,4/2/20,50,43.4925,Miami,FL,MIA,Norfolk,VA,ORF
9721,American Airlines,4/3/20,50,43.4925,Miami,FL,MIA,Norfolk,VA,ORF
9722,American Airlines,4/3/20,50,43.4925,Miami,FL,MIA,Norfolk,VA,ORF
9723,American Airlines,4/4/20,50,43.4925,Miami,FL,MIA,Norfolk,VA,ORF
9724,American Airlines,4/4/20,50,43.4925,Miami,FL,MIA,Norfolk,VA,ORF
9725,American Airlines,4/5/20,50,43.4925,Miami,FL,MIA,Norfolk,VA,ORF
9726,American Airlines,4/5/20,50,43.4925,Miami,FL,MIA,Norfolk,VA,ORF
9727,American Airlines,4/6/20,50,43.4925,Miami,FL,MIA,Norfolk,VA,ORF
9728,American Airlines,4/6/20,50,43.4925,Miami,FL,MIA,Norfolk,VA,ORF
9729,Skywest Airlines,3/22/20,76,58.15748000000001,Chicago,IL,ORD,Norfolk,VA,ORF
9730,Skywest Airlines,3/23/20,76,58.15748000000001,Chicago,IL,ORD,Norfolk,VA,ORF
9731,Skywest Airlines,3/24/20,76,58.15748000000001,Chicago,IL,ORD,Norfolk,VA,ORF
9732,Skywest Airlines,3/25/20,76,58.15748000000001,Chicago,IL,ORD,Norfolk,VA,ORF
9733,Skywest Airlines,3/26/20,76,58.15748000000001,Chicago,IL,ORD,Norfolk,VA,ORF
9734,Skywest Airlines,3/27/20,76,58.15748000000001,Chicago,IL,ORD,Norfolk,VA,ORF
9735,Skywest Airlines,3/28/20,76,58.15748000000001,Chicago,IL,ORD,Norfolk,VA,ORF
9736,Frontier Airlines,3/22/20,76,29.00008,Denver,CO,DEN,Everett,WA,PAE
9737,Frontier Airlines,3/23/20,76,29.00008,Denver,CO,DEN,Everett,WA,PAE
9738,Frontier Airlines,3/24/20,76,29.00008,Denver,CO,DEN,Everett,WA,PAE
9739,Frontier Airlines,3/25/20,76,29.00008,Denver,CO,DEN,Everett,WA,PAE
9740,Frontier Airlines,3/26/20,76,29.00008,Denver,CO,DEN,Everett,WA,PAE
9741,Frontier Airlines,3/27/20,76,29.00008,Denver,CO,DEN,Everett,WA,PAE
9742,JetBlue Airways,3/20/20,132,111.0384,Boston,MA,BOS,West Palm Beach,FL,PBI
9743,Endeavor Air,3/20/20,200,168.24,Boston,MA,BOS,West Palm Beach,FL,PBI
9744,JetBlue Airways,3/20/20,162,136.2744,Boston,MA,BOS,West Palm Beach,FL,PBI
9745,JetBlue Airways,3/21/20,132,111.0384,Boston,MA,BOS,West Palm Beach,FL,PBI
9746,Endeavor Air,3/21/20,200,168.24,Boston,MA,BOS,West Palm Beach,FL,PBI
9747,JetBlue Airways,3/21/20,162,136.2744,Boston,MA,BOS,West Palm Beach,FL,PBI
9748,JetBlue Airways,3/22/20,132,111.0384,Boston,MA,BOS,West Palm Beach,FL,PBI
9749,Endeavor Air,3/22/20,200,168.24,Boston,MA,BOS,West Palm Beach,FL,PBI
9750,JetBlue Airways,3/22/20,162,136.2744,Boston,MA,BOS,West Palm Beach,FL,PBI
9751,JetBlue Airways,3/23/20,132,111.0384,Boston,MA,BOS,West Palm Beach,FL,PBI
9752,Endeavor Air,3/23/20,200,168.24,Boston,MA,BOS,West Palm Beach,FL,PBI
9753,JetBlue Airways,3/23/20,162,136.2744,Boston,MA,BOS,West Palm Beach,FL,PBI
9754,JetBlue Airways,3/24/20,132,111.0384,Boston,MA,BOS,West Palm Beach,FL,PBI
9755,Endeavor Air,3/24/20,200,168.24,Boston,MA,BOS,West Palm Beach,FL,PBI
9756,JetBlue Airways,3/24/20,162,136.2744,Boston,MA,BOS,West Palm Beach,FL,PBI
9757,JetBlue Airways,3/25/20,132,111.0384,Boston,MA,BOS,West Palm Beach,FL,PBI
9758,Endeavor Air,3/25/20,200,168.24,Boston,MA,BOS,West Palm Beach,FL,PBI
9759,JetBlue Airways,3/25/20,162,136.2744,Boston,MA,BOS,West Palm Beach,FL,PBI
9760,JetBlue Airways,3/26/20,132,111.0384,Boston,MA,BOS,West Palm Beach,FL,PBI
9761,Endeavor Air,3/26/20,200,168.24,Boston,MA,BOS,West Palm Beach,FL,PBI
9762,JetBlue Airways,3/26/20,162,136.2744,Boston,MA,BOS,West Palm Beach,FL,PBI
9763,JetBlue Airways,3/27/20,132,111.0384,Boston,MA,BOS,West Palm Beach,FL,PBI
9764,JetBlue Airways,3/28/20,132,111.0384,Boston,MA,BOS,West Palm Beach,FL,PBI
9765,JetBlue Airways,3/29/20,132,111.0384,Boston,MA,BOS,West Palm Beach,FL,PBI
9766,JetBlue Airways,3/26/20,166,133.75616000000002,Newark,NJ,EWR,West Palm Beach,FL,PBI
9767,JetBlue Airways,3/26/20,169,136.17344,Newark,NJ,EWR,West Palm Beach,FL,PBI
9768,Frontier Airlines,3/26/20,166,133.75616000000002,Newark,NJ,EWR,West Palm Beach,FL,PBI
9769,United Airlines,3/26/20,179,144.23103999999998,Newark,NJ,EWR,West Palm Beach,FL,PBI
9770,United Airlines,3/26/20,179,144.23103999999998,Newark,NJ,EWR,West Palm Beach,FL,PBI
9771,Commutair Aka Champlain Enterprises,3/26/20,150,120.86399999999999,Newark,NJ,EWR,West Palm Beach,FL,PBI
9772,Commutair Aka Champlain Enterprises,3/26/20,169,136.17344,Newark,NJ,EWR,West Palm Beach,FL,PBI
9773,ExpressJet Airlines (ASA),3/26/20,150,120.86399999999999,Newark,NJ,EWR,West Palm Beach,FL,PBI
9774,JetBlue Airways,3/27/20,166,133.75616000000002,Newark,NJ,EWR,West Palm Beach,FL,PBI
9775,JetBlue Airways,3/27/20,169,136.17344,Newark,NJ,EWR,West Palm Beach,FL,PBI
9776,Frontier Airlines,3/27/20,166,133.75616000000002,Newark,NJ,EWR,West Palm Beach,FL,PBI
9777,United Airlines,3/27/20,179,144.23103999999998,Newark,NJ,EWR,West Palm Beach,FL,PBI
9778,United Airlines,3/27/20,179,144.23103999999998,Newark,NJ,EWR,West Palm Beach,FL,PBI
9779,Commutair Aka Champlain Enterprises,3/27/20,150,120.86399999999999,Newark,NJ,EWR,West Palm Beach,FL,PBI
9780,Commutair Aka Champlain Enterprises,3/27/20,169,136.17344,Newark,NJ,EWR,West Palm Beach,FL,PBI
9781,ExpressJet Airlines (ASA),3/27/20,150,120.86399999999999,Newark,NJ,EWR,West Palm Beach,FL,PBI
9782,JetBlue Airways,3/28/20,166,133.75616000000002,Newark,NJ,EWR,West Palm Beach,FL,PBI
9783,JetBlue Airways,3/28/20,70,56.4032,Newark,NJ,EWR,West Palm Beach,FL,PBI
9784,United Airlines,3/28/20,179,144.23103999999998,Newark,NJ,EWR,West Palm Beach,FL,PBI
9785,United Airlines,3/28/20,150,120.86399999999999,Newark,NJ,EWR,West Palm Beach,FL,PBI
9786,United Airlines,3/28/20,166,133.75616000000002,Newark,NJ,EWR,West Palm Beach,FL,PBI
9787,Commutair Aka Champlain Enterprises,3/28/20,169,136.17344,Newark,NJ,EWR,West Palm Beach,FL,PBI
9788,Commutair Aka Champlain Enterprises,3/28/20,179,144.23103999999998,Newark,NJ,EWR,West Palm Beach,FL,PBI
9789,ExpressJet Airlines (ASA),3/28/20,150,120.86399999999999,Newark,NJ,EWR,West Palm Beach,FL,PBI
9790,JetBlue Airways,3/29/20,166,133.75616000000002,Newark,NJ,EWR,West Palm Beach,FL,PBI
9791,Frontier Airlines,3/29/20,150,120.86399999999999,Newark,NJ,EWR,West Palm Beach,FL,PBI
9792,United Airlines,3/29/20,150,120.86399999999999,Newark,NJ,EWR,West Palm Beach,FL,PBI
9793,United Airlines,3/29/20,166,133.75616000000002,Newark,NJ,EWR,West Palm Beach,FL,PBI
9794,United Airlines,3/29/20,126,101.52575999999999,Newark,NJ,EWR,West Palm Beach,FL,PBI
9795,Commutair Aka Champlain Enterprises,3/29/20,70,56.4032,Newark,NJ,EWR,West Palm Beach,FL,PBI
9796,ExpressJet Airlines (ASA),3/29/20,150,120.86399999999999,Newark,NJ,EWR,West Palm Beach,FL,PBI
9797,Republic Airline,3/29/20,150,120.86399999999999,Newark,NJ,EWR,West Palm Beach,FL,PBI
9798,JetBlue Airways,3/30/20,166,133.75616000000002,Newark,NJ,EWR,West Palm Beach,FL,PBI
9799,Frontier Airlines,3/30/20,150,120.86399999999999,Newark,NJ,EWR,West Palm Beach,FL,PBI
9800,United Airlines,3/30/20,150,120.86399999999999,Newark,NJ,EWR,West Palm Beach,FL,PBI
9801,United Airlines,3/30/20,166,133.75616000000002,Newark,NJ,EWR,West Palm Beach,FL,PBI
9802,Commutair Aka Champlain Enterprises,3/30/20,150,120.86399999999999,Newark,NJ,EWR,West Palm Beach,FL,PBI
9803,ExpressJet Airlines (ASA),3/30/20,150,120.86399999999999,Newark,NJ,EWR,West Palm Beach,FL,PBI
9804,Republic Airline,3/30/20,150,120.86399999999999,Newark,NJ,EWR,West Palm Beach,FL,PBI
9805,JetBlue Airways,3/31/20,166,133.75616000000002,Newark,NJ,EWR,West Palm Beach,FL,PBI
9806,Frontier Airlines,3/31/20,150,120.86399999999999,Newark,NJ,EWR,West Palm Beach,FL,PBI
9807,United Airlines,3/31/20,150,120.86399999999999,Newark,NJ,EWR,West Palm Beach,FL,PBI
9808,United Airlines,3/31/20,166,133.75616000000002,Newark,NJ,EWR,West Palm Beach,FL,PBI
9809,Commutair Aka Champlain Enterprises,3/31/20,150,120.86399999999999,Newark,NJ,EWR,West Palm Beach,FL,PBI
9810,ExpressJet Airlines (ASA),3/31/20,150,120.86399999999999,Newark,NJ,EWR,West Palm Beach,FL,PBI
9811,ExpressJet Airlines (ASA),3/31/20,150,120.86399999999999,Newark,NJ,EWR,West Palm Beach,FL,PBI
9812,JetBlue Airways,4/1/20,166,128.4093,Newark,NJ,EWR,West Palm Beach,FL,PBI
9813,Republic Airline,4/1/20,126,97.4673,Newark,NJ,EWR,West Palm Beach,FL,PBI
9814,Republic Airline,3/20/20,157,127.51853999999999,New York,NY,JFK,West Palm Beach,FL,PBI
9815,Republic Airline,3/21/20,157,127.51853999999999,New York,NY,JFK,West Palm Beach,FL,PBI
9816,Republic Airline,3/21/20,157,127.51853999999999,New York,NY,JFK,West Palm Beach,FL,PBI
9817,Republic Airline,3/22/20,157,127.51853999999999,New York,NY,JFK,West Palm Beach,FL,PBI
9818,Republic Airline,3/22/20,157,127.51853999999999,New York,NY,JFK,West Palm Beach,FL,PBI
9819,Endeavor Air,3/22/20,157,127.51853999999999,New York,NY,JFK,West Palm Beach,FL,PBI
9820,Republic Airline,3/23/20,157,127.51853999999999,New York,NY,JFK,West Palm Beach,FL,PBI
9821,Republic Airline,3/23/20,157,127.51853999999999,New York,NY,JFK,West Palm Beach,FL,PBI
9822,Republic Airline,3/23/20,157,127.51853999999999,New York,NY,JFK,West Palm Beach,FL,PBI
9823,Endeavor Air,3/23/20,157,127.51853999999999,New York,NY,JFK,West Palm Beach,FL,PBI
9824,Republic Airline,3/24/20,157,127.51853999999999,New York,NY,JFK,West Palm Beach,FL,PBI
9825,Republic Airline,3/24/20,157,127.51853999999999,New York,NY,JFK,West Palm Beach,FL,PBI
9826,Republic Airline,3/24/20,157,127.51853999999999,New York,NY,JFK,West Palm Beach,FL,PBI
9827,Republic Airline,3/24/20,157,127.51853999999999,New York,NY,JFK,West Palm Beach,FL,PBI
9828,Endeavor Air,3/24/20,157,127.51853999999999,New York,NY,JFK,West Palm Beach,FL,PBI
9829,Republic Airline,3/25/20,157,127.51853999999999,New York,NY,JFK,West Palm Beach,FL,PBI
9830,Republic Airline,3/25/20,157,127.51853999999999,New York,NY,JFK,West Palm Beach,FL,PBI
9831,Republic Airline,3/25/20,157,127.51853999999999,New York,NY,JFK,West Palm Beach,FL,PBI
9832,Republic Airline,3/25/20,157,127.51853999999999,New York,NY,JFK,West Palm Beach,FL,PBI
9833,Endeavor Air,3/25/20,157,127.51853999999999,New York,NY,JFK,West Palm Beach,FL,PBI
9834,Endeavor Air,3/25/20,157,127.51853999999999,New York,NY,JFK,West Palm Beach,FL,PBI
9835,Republic Airline,3/26/20,157,127.51853999999999,New York,NY,JFK,West Palm Beach,FL,PBI
9836,Republic Airline,3/26/20,157,127.51853999999999,New York,NY,JFK,West Palm Beach,FL,PBI
9837,Republic Airline,3/26/20,157,127.51853999999999,New York,NY,JFK,West Palm Beach,FL,PBI
9838,Republic Airline,3/26/20,157,127.51853999999999,New York,NY,JFK,West Palm Beach,FL,PBI
9839,Endeavor Air,3/26/20,157,127.51853999999999,New York,NY,JFK,West Palm Beach,FL,PBI
9840,Endeavor Air,3/26/20,157,127.51853999999999,New York,NY,JFK,West Palm Beach,FL,PBI
9841,Republic Airline,3/27/20,157,127.51853999999999,New York,NY,JFK,West Palm Beach,FL,PBI
9842,Republic Airline,3/27/20,157,127.51853999999999,New York,NY,JFK,West Palm Beach,FL,PBI
9843,Republic Airline,3/27/20,157,127.51853999999999,New York,NY,JFK,West Palm Beach,FL,PBI
9844,Endeavor Air,3/27/20,157,127.51853999999999,New York,NY,JFK,West Palm Beach,FL,PBI
9845,Endeavor Air,3/27/20,157,127.51853999999999,New York,NY,JFK,West Palm Beach,FL,PBI
9846,Republic Airline,3/28/20,157,127.51853999999999,New York,NY,JFK,West Palm Beach,FL,PBI
9847,Republic Airline,3/28/20,157,127.51853999999999,New York,NY,JFK,West Palm Beach,FL,PBI
9848,Endeavor Air,3/28/20,157,127.51853999999999,New York,NY,JFK,West Palm Beach,FL,PBI
9849,Endeavor Air,3/28/20,157,127.51853999999999,New York,NY,JFK,West Palm Beach,FL,PBI
9850,Endeavor Air,3/23/20,162,135.74303999999998,New York,NY,LGA,West Palm Beach,FL,PBI
9851,Endeavor Air,3/24/20,162,135.74303999999998,New York,NY,LGA,West Palm Beach,FL,PBI
9852,Endeavor Air,3/25/20,162,135.74303999999998,New York,NY,LGA,West Palm Beach,FL,PBI
9853,Endeavor Air,3/26/20,162,135.74303999999998,New York,NY,LGA,West Palm Beach,FL,PBI
9854,Endeavor Air,3/27/20,162,135.74303999999998,New York,NY,LGA,West Palm Beach,FL,PBI
9855,Endeavor Air,3/28/20,162,135.74303999999998,New York,NY,LGA,West Palm Beach,FL,PBI
9856,Endeavor Air,3/29/20,162,135.74303999999998,New York,NY,LGA,West Palm Beach,FL,PBI
9857,American Eagle Airlines (Envoy Air),3/22/20,160,139.136,Chicago,IL,ORD,West Palm Beach,FL,PBI
9858,American Eagle Airlines (Envoy Air),3/23/20,160,139.136,Chicago,IL,ORD,West Palm Beach,FL,PBI
9859,American Eagle Airlines (Envoy Air),3/24/20,160,139.136,Chicago,IL,ORD,West Palm Beach,FL,PBI
9860,Skywest Airlines,3/24/20,160,139.136,Chicago,IL,ORD,West Palm Beach,FL,PBI
9861,American Eagle Airlines (Envoy Air),3/25/20,160,139.136,Chicago,IL,ORD,West Palm Beach,FL,PBI
9862,Skywest Airlines,3/25/20,160,139.136,Chicago,IL,ORD,West Palm Beach,FL,PBI
9863,American Eagle Airlines (Envoy Air),3/26/20,160,139.136,Chicago,IL,ORD,West Palm Beach,FL,PBI
9864,Skywest Airlines,3/26/20,160,139.136,Chicago,IL,ORD,West Palm Beach,FL,PBI
9865,American Eagle Airlines (Envoy Air),3/27/20,160,139.136,Chicago,IL,ORD,West Palm Beach,FL,PBI
9866,Skywest Airlines,3/27/20,160,139.136,Chicago,IL,ORD,West Palm Beach,FL,PBI
9867,American Eagle Airlines (Envoy Air),3/28/20,160,139.136,Chicago,IL,ORD,West Palm Beach,FL,PBI
9868,Skywest Airlines,3/28/20,160,139.136,Chicago,IL,ORD,West Palm Beach,FL,PBI
9869,Skywest Airlines,3/29/20,160,139.136,Chicago,IL,ORD,West Palm Beach,FL,PBI
9870,Skywest Airlines,3/30/20,160,139.136,Chicago,IL,ORD,West Palm Beach,FL,PBI
9871,Frontier Airlines,3/22/20,150,138.465,Denver,CO,DEN,Portland,OR,PDX
9872,Frontier Airlines,3/23/20,179,165.2349,Denver,CO,DEN,Portland,OR,PDX
9873,Frontier Airlines,3/24/20,179,165.2349,Denver,CO,DEN,Portland,OR,PDX
9874,Frontier Airlines,3/25/20,179,165.2349,Denver,CO,DEN,Portland,OR,PDX
9875,Frontier Airlines,3/26/20,179,165.2349,Denver,CO,DEN,Portland,OR,PDX
9876,Frontier Airlines,3/27/20,179,165.2349,Denver,CO,DEN,Portland,OR,PDX
9877,Frontier Airlines,3/28/20,166,153.2346,Denver,CO,DEN,Portland,OR,PDX
9878,Frontier Airlines,4/1/20,179,167.6156,Denver,CO,DEN,Portland,OR,PDX
9879,Frontier Airlines,4/2/20,179,167.6156,Denver,CO,DEN,Portland,OR,PDX
9880,Frontier Airlines,4/3/20,179,167.6156,Denver,CO,DEN,Portland,OR,PDX
9881,Frontier Airlines,4/4/20,179,167.6156,Denver,CO,DEN,Portland,OR,PDX
9882,Frontier Airlines,4/5/20,179,167.6156,Denver,CO,DEN,Portland,OR,PDX
9883,Frontier Airlines,4/6/20,179,167.6156,Denver,CO,DEN,Portland,OR,PDX
9884,Frontier Airlines,4/7/20,179,167.6156,Denver,CO,DEN,Portland,OR,PDX
9885,United Airlines,3/26/20,166,138.11864,Newark,NJ,EWR,Portland,OR,PDX
9886,United Airlines,3/26/20,128,106.50112,Newark,NJ,EWR,Portland,OR,PDX
9887,United Airlines,3/27/20,166,138.11864,Newark,NJ,EWR,Portland,OR,PDX
9888,United Airlines,3/28/20,166,138.11864,Newark,NJ,EWR,Portland,OR,PDX
9889,United Airlines,3/29/20,150,124.806,Newark,NJ,EWR,Portland,OR,PDX
9890,United Airlines,3/29/20,179,148.93516,Newark,NJ,EWR,Portland,OR,PDX
9891,United Airlines,3/30/20,150,124.806,Newark,NJ,EWR,Portland,OR,PDX
9892,United Airlines,3/30/20,179,148.93516,Newark,NJ,EWR,Portland,OR,PDX
9893,United Airlines,3/31/20,150,124.806,Newark,NJ,EWR,Portland,OR,PDX
9894,United Airlines,3/31/20,179,148.93516,Newark,NJ,EWR,Portland,OR,PDX
9895,JetBlue Airways,3/20/20,180,140.6718,New York,NY,JFK,Portland,OR,PDX
9896,JetBlue Airways,3/21/20,199,155.52049,New York,NY,JFK,Portland,OR,PDX
9897,JetBlue Airways,3/21/20,199,155.52049,New York,NY,JFK,Portland,OR,PDX
9898,JetBlue Airways,3/22/20,180,140.6718,New York,NY,JFK,Portland,OR,PDX
9899,JetBlue Airways,3/22/20,180,140.6718,New York,NY,JFK,Portland,OR,PDX
9900,JetBlue Airways,3/23/20,180,140.6718,New York,NY,JFK,Portland,OR,PDX
9901,JetBlue Airways,3/23/20,180,140.6718,New York,NY,JFK,Portland,OR,PDX
9902,JetBlue Airways,3/24/20,180,140.6718,New York,NY,JFK,Portland,OR,PDX
9903,JetBlue Airways,3/24/20,180,140.6718,New York,NY,JFK,Portland,OR,PDX
9904,JetBlue Airways,3/24/20,180,140.6718,New York,NY,JFK,Portland,OR,PDX
9905,JetBlue Airways,3/25/20,180,140.6718,New York,NY,JFK,Portland,OR,PDX
9906,JetBlue Airways,3/25/20,180,140.6718,New York,NY,JFK,Portland,OR,PDX
9907,JetBlue Airways,3/25/20,180,140.6718,New York,NY,JFK,Portland,OR,PDX
9908,JetBlue Airways,3/26/20,180,140.6718,New York,NY,JFK,Portland,OR,PDX
9909,JetBlue Airways,3/26/20,180,140.6718,New York,NY,JFK,Portland,OR,PDX
9910,JetBlue Airways,3/26/20,180,140.6718,New York,NY,JFK,Portland,OR,PDX
