origin_airport,dest_airport,carrier_name,date,number_seats,weighted_seats
BOS,LAX,American Airlines,3/27/20,168,142.24392
BOS,LAX,American Airlines,3/29/20,168,142.24392
BOS,LAX,American Airlines,3/30/20,168,142.24392
BOS,LEB,United Airlines,3/20/20,9,4.03479
BOS,LEB,United Airlines,3/21/20,9,4.03479
BOS,LEB,United Airlines,3/22/20,9,4.03479
BOS,LEB,United Airlines,3/23/20,9,4.03479
BOS,LEB,United Airlines,3/24/20,9,4.03479
BOS,LEB,United Airlines,3/25/20,9,4.03479
BOS,LEB,United Airlines,3/26/20,9,4.03479
BOS,LGA,Delta Air Lines,3/20/20,76,51.15332
BOS,LGA,Republic Airline,3/20/20,76,51.15332
BOS,LGA,Republic Airline,3/20/20,76,51.15332
BOS,LGA,Republic Airline,3/20/20,76,51.15332
BOS,LGA,Republic Airline,3/20/20,76,51.15332
BOS,LGA,Republic Airline,3/20/20,76,51.15332
BOS,LGA,Republic Airline,3/20/20,70,47.1149
BOS,LGA,Republic Airline,3/20/20,70,47.1149
BOS,LGA,American Airlines,3/20/20,100,67.307
BOS,LGA,JetBlue Airways,3/20/20,100,67.307
BOS,LGA,Republic Airline,3/21/20,110,74.0377
BOS,LGA,Republic Airline,3/21/20,110,74.0377
BOS,LGA,Delta Air Lines,3/22/20,110,74.0377
BOS,LGA,Republic Airline,3/22/20,76,51.15332
BOS,LGA,Republic Airline,3/22/20,70,47.1149
BOS,LGA,Delta Air Lines,3/23/20,76,51.15332
BOS,LGA,Republic Airline,3/23/20,76,51.15332
BOS,LGA,Republic Airline,3/23/20,70,47.1149
BOS,LGA,JetBlue Airways,3/23/20,100,67.307
BOS,LGA,Republic Airline,3/24/20,76,51.15332
BOS,LGA,JetBlue Airways,3/24/20,100,67.307
BOS,LGA,Republic Airline,3/25/20,76,51.15332
BOS,LGA,JetBlue Airways,3/25/20,100,67.307
BOS,LGA,Republic Airline,3/26/20,76,51.15332
BOS,LGA,JetBlue Airways,3/26/20,100,67.307
BOS,LGA,American Airlines,3/27/20,109,73.36463
BOS,LGA,American Airlines,3/27/20,110,74.0377
BOS,LGA,American Airlines,3/28/20,70,47.1149
BOS,LGA,JetBlue Airways,3/29/20,109,73.36463
BOS,LGA,American Airlines,3/30/20,76,51.15332
BOS,LGA,American Airlines,3/31/20,109,73.36463
BOS,LGA,American Airlines,3/31/20,110,74.0377
BOS,MCI,Republic Airline,3/20/20,76,57.11552
BOS,MCI,Republic Airline,3/21/20,76,57.11552
BOS,MCI,Republic Airline,3/22/20,76,57.11552
BOS,MCI,Republic Airline,3/23/20,76,57.11552
BOS,MCI,Republic Airline,3/24/20,76,57.11552
BOS,MCI,Republic Airline,3/25/20,76,57.11552
BOS,MCI,Republic Airline,3/26/20,76,57.11552
BOS,MCI,JetBlue Airways,3/27/20,76,57.11552
BOS,MCI,JetBlue Airways,3/30/20,76,57.11552
BOS,MCI,JetBlue Airways,3/31/20,76,57.11552
BOS,MCO,JetBlue Airways,3/20/20,157,136.2132
BOS,MCO,Delta Air Lines,3/20/20,160,138.816
BOS,MCO,Republic Airline,3/20/20,162,140.5512
BOS,MCO,JetBlue Airways,3/21/20,157,136.2132
BOS,MCO,Delta Air Lines,3/21/20,160,138.816
BOS,MCO,Frontier Airlines,3/21/20,189,163.9764
BOS,MCO,JetBlue Airways,3/21/20,162,140.5512
BOS,MCO,JetBlue Airways,3/22/20,157,136.2132
BOS,MCO,Delta Air Lines,3/22/20,160,138.816
BOS,MCO,Republic Airline,3/22/20,162,140.5512
BOS,MCO,JetBlue Airways,3/23/20,157,136.2132
BOS,MCO,Delta Air Lines,3/23/20,160,138.816
BOS,MCO,Republic Airline,3/23/20,162,140.5512
BOS,MCO,JetBlue Airways,3/24/20,157,136.2132
BOS,MCO,Delta Air Lines,3/24/20,160,138.816
BOS,MCO,Republic Airline,3/24/20,162,140.5512
BOS,MCO,JetBlue Airways,3/25/20,157,136.2132
BOS,MCO,Delta Air Lines,3/25/20,160,138.816
BOS,MCO,JetBlue Airways,3/26/20,157,136.2132
BOS,MCO,Delta Air Lines,3/26/20,160,138.816
BOS,MCO,Republic Airline,3/26/20,162,140.5512
BOS,MCO,JetBlue Airways,3/27/20,157,136.2132
BOS,MCO,JetBlue Airways,3/28/20,189,163.9764
BOS,MCO,JetBlue Airways,3/29/20,157,136.2132
BOS,MCO,JetBlue Airways,3/30/20,157,136.2132
BOS,MCO,JetBlue Airways,3/31/20,157,136.2132
BOS,MIA,American Airlines,3/20/20,157,145.72426
BOS,MIA,American Airlines,3/20/20,157,145.72426
BOS,MIA,American Airlines,3/21/20,157,145.72426
BOS,MIA,American Airlines,3/21/20,157,145.72426
BOS,MIA,American Airlines,3/22/20,157,145.72426
BOS,MIA,American Airlines,3/22/20,157,145.72426
BOS,MIA,American Airlines,3/23/20,157,145.72426
BOS,MIA,American Airlines,3/23/20,157,145.72426
BOS,MIA,American Airlines,3/24/20,157,145.72426
BOS,MIA,American Airlines,3/24/20,157,145.72426
BOS,MIA,American Airlines,3/25/20,157,145.72426
BOS,MIA,American Airlines,3/25/20,157,145.72426
BOS,MIA,American Airlines,3/26/20,157,145.72426
BOS,MIA,American Airlines,3/26/20,157,145.72426
BOS,MIA,American Airlines,3/27/20,157,145.72426
BOS,MIA,American Airlines,3/28/20,157,145.72426
BOS,MIA,American Airlines,3/29/20,157,145.72426
BOS,MIA,American Airlines,3/30/20,157,145.72426
BOS,MIA,American Airlines,3/31/20,157,145.72426
BOS,MKE,Republic Airline,3/20/20,76,48.80872
BOS,MKE,Republic Airline,3/21/20,76,48.80872
BOS,MKE,Republic Airline,3/22/20,76,48.80872
BOS,MKE,Republic Airline,3/23/20,76,48.80872
BOS,MKE,Republic Airline,3/24/20,76,48.80872
BOS,MKE,Republic Airline,3/25/20,76,48.80872
BOS,MKE,Republic Airline,3/26/20,76,48.80872
BOS,MKE,Frontier Airlines,3/27/20,76,48.80872
BOS,MSP,JetBlue Airways,3/20/20,189,151.80102
BOS,MSP,Delta Air Lines,3/20/20,189,151.80102
BOS,MSP,Delta Air Lines,3/20/20,189,151.80102
BOS,MSP,Delta Air Lines,3/20/20,189,151.80102
BOS,MSP,JetBlue Airways,3/20/20,162,130.11516
BOS,MSP,JetBlue Airways,3/21/20,189,151.80102
BOS,MSP,Delta Air Lines,3/21/20,132,106.01976
BOS,MSP,JetBlue Airways,3/22/20,189,151.80102
BOS,MSP,Delta Air Lines,3/22/20,189,151.80102
BOS,MSP,Delta Air Lines,3/22/20,189,151.80102
BOS,MSP,JetBlue Airways,3/23/20,189,151.80102
BOS,MSP,Delta Air Lines,3/23/20,189,151.80102
BOS,MSP,Delta Air Lines,3/23/20,189,151.80102
BOS,MSP,JetBlue Airways,3/23/20,162,130.11516
BOS,MSP,JetBlue Airways,3/24/20,189,151.80102
BOS,MSP,Delta Air Lines,3/24/20,189,151.80102
BOS,MSP,Delta Air Lines,3/24/20,189,151.80102
BOS,MSP,JetBlue Airways,3/24/20,162,130.11516
BOS,MSP,JetBlue Airways,3/25/20,189,151.80102
BOS,MSP,Delta Air Lines,3/25/20,189,151.80102
BOS,MSP,Delta Air Lines,3/25/20,189,151.80102
BOS,MSP,Republic Airline,3/25/20,162,130.11516
BOS,MSP,JetBlue Airways,3/26/20,189,151.80102
BOS,MSP,Delta Air Lines,3/26/20,189,151.80102
BOS,MSP,Delta Air Lines,3/26/20,189,151.80102
BOS,MSP,JetBlue Airways,3/26/20,162,130.11516
BOS,MSP,JetBlue Airways,3/27/20,189,151.80102
BOS,MSP,Republic Airline,3/27/20,180,144.5724
BOS,MSP,JetBlue Airways,3/27/20,180,144.5724
BOS,MSP,JetBlue Airways,3/28/20,189,151.80102
BOS,MSP,Republic Airline,3/28/20,180,144.5724
BOS,MSP,JetBlue Airways,3/29/20,180,144.5724
BOS,MSP,Republic Airline,3/30/20,180,144.5724
BOS,MSP,JetBlue Airways,3/30/20,180,144.5724
BOS,MSP,JetBlue Airways,3/31/20,180,144.5724
BOS,MSY,JetBlue Airways,3/21/20,100,87.598
BOS,MVY,Cape Air,3/20/20,9,4.37166
BOS,MVY,Republic Airline,3/23/20,9,4.37166
BOS,MVY,Republic Airline,3/24/20,9,4.37166
BOS,MVY,Republic Airline,3/26/20,9,4.37166
BOS,ORD,United Airlines,3/20/20,76,62.75168
BOS,ORD,United Airlines,3/20/20,76,62.75168
BOS,ORD,American Airlines,3/20/20,100,82.568
BOS,ORD,American Airlines,3/20/20,100,82.568
BOS,ORD,United Airlines,3/21/20,76,62.75168
BOS,ORD,United Airlines,3/21/20,76,62.75168
BOS,ORD,American Airlines,3/21/20,100,82.568
BOS,ORD,United Airlines,3/22/20,76,62.75168
BOS,ORD,United Airlines,3/22/20,76,62.75168
BOS,ORD,American Airlines,3/22/20,100,82.568
BOS,ORD,United Airlines,3/23/20,76,62.75168
BOS,ORD,United Airlines,3/23/20,76,62.75168
BOS,ORD,American Airlines,3/23/20,100,82.568
BOS,ORD,United Airlines,3/24/20,76,62.75168
BOS,ORD,United Airlines,3/24/20,76,62.75168
BOS,ORD,American Airlines,3/24/20,100,82.568
BOS,ORD,United Airlines,3/25/20,76,62.75168
BOS,ORD,United Airlines,3/25/20,76,62.75168
BOS,ORD,American Airlines,3/25/20,100,82.568
BOS,ORD,United Airlines,3/26/20,76,62.75168
BOS,ORD,United Airlines,3/26/20,76,62.75168
BOS,ORD,American Airlines,3/26/20,100,82.568
BOS,ORD,American Airlines,3/27/20,76,62.75168
BOS,ORD,JetBlue Airways,3/28/20,76,62.75168
BOS,ORD,American Airlines,3/28/20,76,62.75168
BOS,ORD,American Airlines,3/29/20,76,62.75168
BOS,ORD,American Airlines,3/30/20,76,62.75168
BOS,ORD,American Airlines,3/31/20,76,62.75168
BOS,ORF,Republic Airline,3/27/20,76,34.4166
BOS,ORF,Republic Airline,3/28/20,76,34.4166
BOS,ORF,Republic Airline,3/30/20,76,34.4166
BOS,ORF,Republic Airline,3/31/20,76,34.4166
BOS,PBI,JetBlue Airways,3/20/20,132,111.0384
BOS,PBI,Endeavor Air,3/20/20,200,168.24
BOS,PBI,JetBlue Airways,3/20/20,162,136.2744
BOS,PBI,JetBlue Airways,3/21/20,132,111.0384
BOS,PBI,Endeavor Air,3/21/20,200,168.24
BOS,PBI,JetBlue Airways,3/21/20,162,136.2744
BOS,PBI,JetBlue Airways,3/22/20,132,111.0384
BOS,PBI,Endeavor Air,3/22/20,200,168.24
BOS,PBI,JetBlue Airways,3/22/20,162,136.2744
BOS,PBI,JetBlue Airways,3/23/20,132,111.0384
BOS,PBI,Endeavor Air,3/23/20,200,168.24
BOS,PBI,JetBlue Airways,3/23/20,162,136.2744
BOS,PBI,JetBlue Airways,3/24/20,132,111.0384
BOS,PBI,Endeavor Air,3/24/20,200,168.24
BOS,PBI,JetBlue Airways,3/24/20,162,136.2744
BOS,PBI,JetBlue Airways,3/25/20,132,111.0384
BOS,PBI,Endeavor Air,3/25/20,200,168.24
BOS,PBI,JetBlue Airways,3/25/20,162,136.2744
BOS,PBI,JetBlue Airways,3/26/20,132,111.0384
BOS,PBI,Endeavor Air,3/26/20,200,168.24
BOS,PBI,JetBlue Airways,3/26/20,162,136.2744
BOS,PBI,JetBlue Airways,3/27/20,132,111.0384
BOS,PBI,JetBlue Airways,3/28/20,132,111.0384
BOS,PBI,JetBlue Airways,3/29/20,132,111.0384
BOS,PHL,JetBlue Airways,3/20/20,70,51.6215
BOS,PHL,JetBlue Airways,3/20/20,76,56.0462
BOS,PHL,Republic Airline,3/20/20,70,51.6215
BOS,PHL,American Airlines,3/20/20,100,73.745
BOS,PHL,American Airlines,3/20/20,100,73.745
BOS,PHL,JetBlue Airways,3/21/20,76,56.0462
BOS,PHL,American Airlines,3/21/20,100,73.745
BOS,PHL,JetBlue Airways,3/22/20,70,51.6215
BOS,PHL,JetBlue Airways,3/22/20,76,56.0462
BOS,PHL,Republic Airline,3/22/20,70,51.6215
BOS,PHL,American Airlines,3/22/20,100,73.745
BOS,PHL,American Airlines,3/22/20,100,73.745
BOS,PHL,JetBlue Airways,3/23/20,70,51.6215
BOS,PHL,JetBlue Airways,3/23/20,76,56.0462
BOS,PHL,Republic Airline,3/23/20,76,56.0462
BOS,PHL,American Airlines,3/23/20,100,73.745
BOS,PHL,JetBlue Airways,3/24/20,70,51.6215
BOS,PHL,JetBlue Airways,3/24/20,76,56.0462
BOS,PHL,Republic Airline,3/24/20,76,56.0462
BOS,PHL,American Airlines,3/24/20,100,73.745
BOS,PHL,JetBlue Airways,3/25/20,70,51.6215
BOS,PHL,JetBlue Airways,3/25/20,76,56.0462
BOS,PHL,Republic Airline,3/25/20,76,56.0462
BOS,PHL,American Airlines,3/25/20,100,73.745
BOS,PHL,JetBlue Airways,3/26/20,70,51.6215
BOS,PHL,JetBlue Airways,3/26/20,76,56.0462
BOS,PHL,Republic Airline,3/26/20,76,56.0462
BOS,PHL,American Airlines,3/26/20,100,73.745
BOS,PHL,American Airlines,3/27/20,76,56.0462
BOS,PHL,American Airlines,3/27/20,76,56.0462
BOS,PHL,American Airlines,3/28/20,76,56.0462
BOS,PHL,American Airlines,3/30/20,76,56.0462
BOS,PHL,American Airlines,3/31/20,76,56.0462
BOS,PIT,Republic Airline,3/20/20,76,55.8296
BOS,PIT,Republic Airline,3/20/20,76,55.8296
BOS,PIT,JetBlue Airways,3/20/20,100,73.46
BOS,PIT,JetBlue Airways,3/20/20,100,73.46
BOS,PIT,Republic Airline,3/21/20,76,55.8296
BOS,PIT,JetBlue Airways,3/21/20,100,73.46
BOS,PIT,Republic Airline,3/22/20,76,55.8296
BOS,PIT,Republic Airline,3/22/20,76,55.8296
BOS,PIT,JetBlue Airways,3/22/20,100,73.46
BOS,PIT,JetBlue Airways,3/22/20,100,73.46
BOS,PIT,Republic Airline,3/23/20,76,55.8296
BOS,PIT,Republic Airline,3/23/20,76,55.8296
BOS,PIT,JetBlue Airways,3/23/20,100,73.46
BOS,PIT,Republic Airline,3/24/20,76,55.8296
BOS,PIT,Republic Airline,3/24/20,76,55.8296
BOS,PIT,JetBlue Airways,3/24/20,100,73.46
BOS,PIT,Republic Airline,3/25/20,76,55.8296
BOS,PIT,JetBlue Airways,3/25/20,100,73.46
BOS,PIT,Republic Airline,3/26/20,76,55.8296
BOS,PIT,JetBlue Airways,3/26/20,100,73.46
BOS,PIT,JetBlue Airways,3/27/20,76,55.8296
BOS,PIT,JetBlue Airways,3/28/20,76,55.8296
BOS,PIT,JetBlue Airways,3/30/20,76,55.8296
BOS,PIT,JetBlue Airways,3/31/20,76,55.8296
BOS,PVC,Republic Airline,3/20/20,9,3.38634
BOS,PVC,Republic Airline,3/21/20,9,3.38634
BOS,PVC,Republic Airline,3/23/20,9,3.38634
BOS,PVC,Republic Airline,3/25/20,9,3.38634
BOS,PVC,Republic Airline,3/26/20,9,3.38634
BOS,RDU,JetBlue Airways,3/20/20,76,61.237
BOS,RDU,Delta Air Lines,3/20/20,110,88.6325
BOS,RDU,Spirit Air Lines,3/20/20,76,61.237
BOS,RDU,Cape Air,3/20/20,100,80.575
BOS,RDU,JetBlue Airways,3/20/20,100,80.575
BOS,RDU,Delta Air Lines,3/21/20,110,88.6325
BOS,RDU,Delta Air Lines,3/21/20,110,88.6325
BOS,RDU,JetBlue Airways,3/22/20,76,61.237
BOS,RDU,Delta Air Lines,3/22/20,110,88.6325
BOS,RDU,Spirit Air Lines,3/22/20,76,61.237
BOS,RDU,Cape Air,3/22/20,100,80.575
BOS,RDU,JetBlue Airways,3/22/20,100,80.575
BOS,RDU,JetBlue Airways,3/23/20,76,61.237
BOS,RDU,Delta Air Lines,3/23/20,110,88.6325
BOS,RDU,Spirit Air Lines,3/23/20,76,61.237
BOS,RDU,JetBlue Airways,3/23/20,100,80.575
BOS,RDU,JetBlue Airways,3/24/20,76,61.237
BOS,RDU,Delta Air Lines,3/24/20,110,88.6325
BOS,RDU,Spirit Air Lines,3/24/20,76,61.237
BOS,RDU,JetBlue Airways,3/25/20,76,61.237
BOS,RDU,Delta Air Lines,3/25/20,110,88.6325
BOS,RDU,Spirit Air Lines,3/25/20,76,61.237
BOS,RDU,JetBlue Airways,3/25/20,100,80.575
BOS,RDU,JetBlue Airways,3/26/20,76,61.237
BOS,RDU,Delta Air Lines,3/26/20,110,88.6325
BOS,RDU,Spirit Air Lines,3/26/20,76,61.237
BOS,RDU,JetBlue Airways,3/26/20,100,80.575
BOS,RDU,JetBlue Airways,3/27/20,76,61.237
BOS,RDU,Endeavor Air,3/27/20,76,61.237
BOS,RDU,JetBlue Airways,3/27/20,110,88.6325
BOS,RDU,JetBlue Airways,3/28/20,76,61.237
BOS,RDU,JetBlue Airways,3/28/20,76,61.237
BOS,RDU,JetBlue Airways,3/29/20,76,61.237
BOS,RDU,JetBlue Airways,3/29/20,186,149.8695
BOS,RDU,JetBlue Airways,3/30/20,110,88.6325
BOS,RDU,JetBlue Airways,3/31/20,110,88.6325
BOS,RDU,JetBlue Airways,3/31/20,186,149.8695
BOS,RIC,JetBlue Airways,3/20/20,76,53.91516
BOS,RIC,Republic Airline,3/20/20,100,70.941
BOS,RIC,Republic Airline,3/21/20,70,49.6587
BOS,RIC,Republic Airline,3/21/20,100,70.941
BOS,RIC,JetBlue Airways,3/22/20,76,53.91516
BOS,RIC,Republic Airline,3/22/20,100,70.941
BOS,RIC,JetBlue Airways,3/23/20,76,53.91516
BOS,RIC,Republic Airline,3/23/20,100,70.941
BOS,RIC,JetBlue Airways,3/24/20,76,53.91516
BOS,RIC,Republic Airline,3/26/20,100,70.941
BOS,RIC,JetBlue Airways,3/27/20,70,49.6587
BOS,RIC,JetBlue Airways,3/29/20,76,53.91516
BOS,RIC,JetBlue Airways,3/30/20,76,53.91516
BOS,RIC,JetBlue Airways,3/31/20,76,53.91516
BOS,RKD,Republic Airline,3/20/20,9,4.12794
BOS,RKD,Republic Airline,3/21/20,9,4.12794
BOS,RKD,Republic Airline,3/22/20,9,4.12794
BOS,RKD,Republic Airline,3/23/20,9,4.12794
BOS,RKD,Republic Airline,3/24/20,9,4.12794
BOS,RKD,Republic Airline,3/25/20,9,4.12794
BOS,RKD,Republic Airline,3/26/20,9,4.12794
BOS,RSW,JetBlue Airways,3/20/20,132,114.5958
BOS,RSW,Piedmont Airlines,3/20/20,200,173.63
BOS,RSW,JetBlue Airways,3/20/20,200,173.63
BOS,RSW,JetBlue Airways,3/20/20,200,173.63
BOS,RSW,JetBlue Airways,3/21/20,132,114.5958
BOS,RSW,Piedmont Airlines,3/21/20,200,173.63
BOS,RSW,JetBlue Airways,3/21/20,200,173.63
BOS,RSW,JetBlue Airways,3/21/20,200,173.63
BOS,RSW,JetBlue Airways,3/22/20,132,114.5958
BOS,RSW,Piedmont Airlines,3/22/20,200,173.63
BOS,RSW,JetBlue Airways,3/22/20,200,173.63
BOS,RSW,JetBlue Airways,3/22/20,200,173.63
BOS,RSW,JetBlue Airways,3/23/20,132,114.5958
BOS,RSW,Piedmont Airlines,3/23/20,200,173.63
BOS,RSW,JetBlue Airways,3/23/20,200,173.63
BOS,RSW,JetBlue Airways,3/23/20,200,173.63
BOS,RSW,JetBlue Airways,3/24/20,132,114.5958
BOS,RSW,Piedmont Airlines,3/24/20,200,173.63
BOS,RSW,JetBlue Airways,3/24/20,200,173.63
BOS,RSW,JetBlue Airways,3/24/20,200,173.63
BOS,RSW,JetBlue Airways,3/25/20,132,114.5958
BOS,RSW,Piedmont Airlines,3/25/20,200,173.63
BOS,RSW,JetBlue Airways,3/25/20,200,173.63
BOS,RSW,JetBlue Airways,3/25/20,200,173.63
BOS,RSW,JetBlue Airways,3/26/20,132,114.5958
BOS,RSW,Piedmont Airlines,3/26/20,200,173.63
BOS,RSW,JetBlue Airways,3/26/20,200,173.63
BOS,RSW,JetBlue Airways,3/26/20,200,173.63
BOS,RSW,JetBlue Airways,3/27/20,132,114.5958
BOS,RSW,JetBlue Airways,3/28/20,132,114.5958
BOS,RSW,JetBlue Airways,3/29/20,132,114.5958
BOS,RSW,JetBlue Airways,3/30/20,132,114.5958
BOS,RSW,JetBlue Airways,3/31/20,132,114.5958
BOS,SAV,JetBlue Airways,3/28/20,76,62.07376
BOS,SEA,JetBlue Airways,3/20/20,160,135.968
BOS,SEA,Alaska Airlines,3/20/20,159,135.1182
BOS,SEA,JetBlue Airways,3/22/20,160,135.968
BOS,SEA,Alaska Airlines,3/22/20,159,135.1182
BOS,SEA,JetBlue Airways,3/23/20,160,135.968
BOS,SEA,Alaska Airlines,3/23/20,159,135.1182
BOS,SEA,JetBlue Airways,3/24/20,160,135.968
BOS,SEA,Alaska Airlines,3/24/20,159,135.1182
BOS,SEA,JetBlue Airways,3/25/20,160,135.968
BOS,SEA,Alaska Airlines,3/25/20,159,135.1182
BOS,SEA,JetBlue Airways,3/26/20,160,135.968
BOS,SEA,Alaska Airlines,3/26/20,159,135.1182
BOS,SFO,Delta Air Lines,3/20/20,159,125.99955
BOS,SFO,JetBlue Airways,3/20/20,159,125.99955
BOS,SFO,Delta Air Lines,3/22/20,159,125.99955
BOS,SFO,JetBlue Airways,3/22/20,159,125.99955
BOS,SFO,Delta Air Lines,3/23/20,159,125.99955
BOS,SFO,JetBlue Airways,3/23/20,159,125.99955
BOS,SFO,Delta Air Lines,3/24/20,159,125.99955
BOS,SFO,JetBlue Airways,3/24/20,159,125.99955
BOS,SFO,Delta Air Lines,3/25/20,159,125.99955
BOS,SFO,JetBlue Airways,3/25/20,159,125.99955
BOS,SFO,Delta Air Lines,3/26/20,159,125.99955
BOS,SFO,JetBlue Airways,3/26/20,159,125.99955
BOS,SFO,Alaska Airlines,3/27/20,199,157.69755
BOS,SFO,Alaska Airlines,3/28/20,199,157.69755
BOS,SFO,Alaska Airlines,3/29/20,199,157.69755
BOS,SFO,Alaska Airlines,3/30/20,199,157.69755
BOS,SFO,Alaska Airlines,3/31/20,199,157.69755
BOS,SJU,JetBlue Airways,3/20/20,162,154.66302
BOS,SJU,JetBlue Airways,3/21/20,162,154.66302
BOS,SJU,JetBlue Airways,3/22/20,162,154.66302
BOS,SJU,JetBlue Airways,3/23/20,162,154.66302
BOS,SJU,JetBlue Airways,3/24/20,162,154.66302
BOS,SJU,JetBlue Airways,3/25/20,162,154.66302
BOS,SJU,JetBlue Airways,3/26/20,162,154.66302
BOS,SLC,Delta Air Lines,3/20/20,180,140.8176
BOS,SLC,Delta Air Lines,3/20/20,180,140.8176
BOS,SLC,Delta Air Lines,3/21/20,180,140.8176
BOS,SLC,Delta Air Lines,3/21/20,180,140.8176
BOS,SLC,Delta Air Lines,3/22/20,180,140.8176
BOS,SLC,Delta Air Lines,3/22/20,180,140.8176
BOS,SLC,Delta Air Lines,3/23/20,180,140.8176
BOS,SLC,Delta Air Lines,3/23/20,180,140.8176
BOS,SLC,Delta Air Lines,3/24/20,180,140.8176
BOS,SLC,Delta Air Lines,3/24/20,180,140.8176
BOS,SLC,Delta Air Lines,3/25/20,180,140.8176
BOS,SLC,Delta Air Lines,3/26/20,180,140.8176
BOS,SLC,JetBlue Airways,3/27/20,180,140.8176
BOS,SLC,JetBlue Airways,3/28/20,180,140.8176
BOS,SLC,JetBlue Airways,3/29/20,160,125.1712
BOS,SLC,JetBlue Airways,3/31/20,180,140.8176
BOS,SLK,Delta Air Lines,3/20/20,9,4.19103
BOS,SLK,Delta Air Lines,3/21/20,9,4.19103
BOS,SLK,Delta Air Lines,3/22/20,9,4.19103
BOS,SLK,Delta Air Lines,3/23/20,9,4.19103
BOS,SLK,Delta Air Lines,3/24/20,9,4.19103
BOS,SLK,Delta Air Lines,3/25/20,9,4.19103
BOS,SLK,Delta Air Lines,3/26/20,9,4.19103
BOS,SRQ,JetBlue Airways,3/22/20,100,91.253
BOS,SRQ,Cape Air,3/28/20,76,69.35228
BOS,SRQ,Cape Air,3/29/20,76,69.35228
BOS,STT,Southwest Airlines Co.,3/20/20,162,141.41304
BOS,STT,Southwest Airlines Co.,3/21/20,162,141.41304
BOS,STT,Southwest Airlines Co.,3/22/20,162,141.41304
BOS,STT,Southwest Airlines Co.,3/23/20,162,141.41304
BOS,STT,Southwest Airlines Co.,3/24/20,162,141.41304
BOS,STT,Southwest Airlines Co.,3/25/20,162,141.41304
BOS,STT,Southwest Airlines Co.,3/26/20,162,141.41304
BOS,TPA,JetBlue Airways,3/20/20,157,135.76261
BOS,TPA,Delta Air Lines,3/20/20,132,114.14436
BOS,TPA,Piedmont Airlines,3/20/20,162,140.08626
BOS,TPA,JetBlue Airways,3/20/20,162,140.08626
BOS,TPA,Delta Air Lines,3/21/20,132,114.14436
BOS,TPA,Piedmont Airlines,3/21/20,100,86.473
BOS,TPA,JetBlue Airways,3/21/20,162,140.08626
BOS,TPA,JetBlue Airways,3/22/20,157,135.76261
BOS,TPA,Delta Air Lines,3/22/20,132,114.14436
BOS,TPA,Piedmont Airlines,3/22/20,100,86.473
BOS,TPA,JetBlue Airways,3/22/20,162,140.08626
BOS,TPA,JetBlue Airways,3/23/20,157,135.76261
BOS,TPA,Delta Air Lines,3/23/20,132,114.14436
BOS,TPA,Piedmont Airlines,3/23/20,162,140.08626
BOS,TPA,JetBlue Airways,3/23/20,162,140.08626
BOS,TPA,JetBlue Airways,3/24/20,157,135.76261
BOS,TPA,Delta Air Lines,3/24/20,132,114.14436
BOS,TPA,Piedmont Airlines,3/24/20,100,86.473
BOS,TPA,JetBlue Airways,3/24/20,162,140.08626
BOS,TPA,JetBlue Airways,3/25/20,157,135.76261
BOS,TPA,Delta Air Lines,3/25/20,132,114.14436
BOS,TPA,JetBlue Airways,3/25/20,162,140.08626
BOS,TPA,JetBlue Airways,3/26/20,157,135.76261
BOS,TPA,Delta Air Lines,3/26/20,132,114.14436
BOS,TPA,Piedmont Airlines,3/26/20,162,140.08626
BOS,TPA,JetBlue Airways,3/26/20,162,140.08626
BOS,TPA,JetBlue Airways,3/27/20,157,135.76261
BOS,TPA,JetBlue Airways,3/28/20,157,135.76261
BOS,TPA,JetBlue Airways,3/29/20,132,114.14436
BOS,TPA,JetBlue Airways,3/30/20,157,135.76261
BOS,TPA,JetBlue Airways,3/31/20,157,135.76261
JFK,ATL,Frontier Airlines,3/20/20,180,143.4366
JFK,ATL,Republic Airline,3/20/20,132,105.18684
JFK,ATL,Republic Airline,3/20/20,132,105.18684
JFK,ATL,Allegiant Air,3/20/20,180,143.4366
JFK,ATL,Endeavor Air,3/20/20,180,143.4366
JFK,ATL,Frontier Airlines,3/21/20,180,143.4366
JFK,ATL,Frontier Airlines,3/21/20,180,143.4366
JFK,ATL,Republic Airline,3/21/20,132,105.18684
JFK,ATL,Republic Airline,3/21/20,132,105.18684
JFK,ATL,Republic Airline,3/21/20,180,143.4366
JFK,ATL,Republic Airline,3/21/20,180,143.4366
JFK,ATL,JetBlue Airways,3/21/20,180,143.4366
JFK,ATL,JetBlue Airways,3/21/20,180,143.4366
JFK,ATL,Frontier Airlines,3/22/20,132,105.18684
JFK,ATL,Frontier Airlines,3/22/20,180,143.4366
JFK,ATL,Frontier Airlines,3/22/20,180,143.4366
JFK,ATL,Republic Airline,3/22/20,132,105.18684
JFK,ATL,Republic Airline,3/22/20,132,105.18684
JFK,ATL,Republic Airline,3/22/20,132,105.18684
JFK,ATL,Republic Airline,3/22/20,132,105.18684
JFK,ATL,Allegiant Air,3/22/20,180,143.4366
JFK,ATL,Allegiant Air,3/22/20,180,143.4366
JFK,ATL,Endeavor Air,3/22/20,180,143.4366
JFK,ATL,Endeavor Air,3/22/20,180,143.4366
JFK,ATL,Republic Airline,3/22/20,180,143.4366
JFK,ATL,Frontier Airlines,3/23/20,132,105.18684
JFK,ATL,Frontier Airlines,3/23/20,132,105.18684
