code,month,UEP Rate,State,year,Month
OH,Feb,5.1,Ohio,2015,2015-02
OH,Mar,5.1,Ohio,2015,2015-03
OH,Apr,5.1,Ohio,2015,2015-04
OH,May,5,Ohio,2015,2015-05
OH,Jun,4.9,Ohio,2015,2015-06
OH,Jul,4.8,Ohio,2015,2015-07
OH,Aug,4.7,Ohio,2015,2015-08
OH,Sep,4.7,Ohio,2015,2015-09
OH,Oct,4.7,Ohio,2015,2015-10
OH,Nov,4.8,Ohio,2015,2015-11
OH,Dec,4.9,Ohio,2015,2015-12
OH,Jan,5,Ohio,2016,2016-01
OH,Feb,5,Ohio,2016,2016-02
OH,Mar,5,Ohio,2016,2016-03
OH,Apr,5,Ohio,2016,2016-04
OH,May,5,Ohio,2016,2016-05
OH,Jun,5,Ohio,2016,2016-06
OH,Jul,5,Ohio,2016,2016-07
OH,Aug,5,Ohio,2016,2016-08
OH,Sep,5.1,Ohio,2016,2016-09
OH,Oct,5.2,Ohio,2016,2016-10
OH,Nov,5.2,Ohio,2016,2016-11
OH,Dec,5.2,Ohio,2016,2016-12
OH,Jan,5.2,Ohio,2017,2017-01
OH,Feb,5.2,Ohio,2017,2017-02
OH,Mar,5.1,Ohio,2017,2017-03
OH,Apr,5.1,Ohio,2017,2017-04
OH,May,5.1,Ohio,2017,2017-05
OH,Jun,5,Ohio,2017,2017-06
OH,Jul,5,Ohio,2017,2017-07
OH,Aug,5,Ohio,2017,2017-08
OH,Sep,4.9,Ohio,2017,2017-09
OH,Oct,4.8,Ohio,2017,2017-10
OH,Nov,4.6,Ohio,2017,2017-11
OH,Dec,4.5,Ohio,2017,2017-12
OH,Jan,4.5,Ohio,2018,2018-01
OH,Feb,4.5,Ohio,2018,2018-02
OH,Mar,4.5,Ohio,2018,2018-03
OH,Apr,4.6,Ohio,2018,2018-04
OH,May,4.6,Ohio,2018,2018-05
OH,Jun,4.5,Ohio,2018,2018-06
OH,Jul,4.5,Ohio,2018,2018-07
OH,Aug,4.4,Ohio,2018,2018-08
OH,Sep,4.4,Ohio,2018,2018-09
OH,Oct,4.4,Ohio,2018,2018-10
OH,Nov,4.4,Ohio,2018,2018-11
OH,Dec,4.3,Ohio,2018,2018-12
OH,Jan,4.3,Ohio,2019,2019-01
OH,Feb,4.2,Ohio,2019,2019-02
OH,Mar,4.1,Ohio,2019,2019-03
OH,Apr,4.1,Ohio,2019,2019-04
OH,May,4.1,Ohio,2019,2019-05
OH,Jun,4.1,Ohio,2019,2019-06
OH,Jul,4.2,Ohio,2019,2019-07
OH,Aug,4.2,Ohio,2019,2019-08
OH,Sep,4.1,Ohio,2019,2019-09
OH,Oct,4.1,Ohio,2019,2019-10
OH,Nov,4.1,Ohio,2019,2019-11
OH,Dec,4.1,Ohio,2019,2019-12
OH,Jan,4.1,Ohio,2020,2020-01
OH,Feb,4.1,Ohio,2020,2020-02
OH,Mar,5.5,Ohio,2020,2020-03
OK,Jan,4.2,Oklahoma,2015,2015-01
OK,Feb,4.2,Oklahoma,2015,2015-02
OK,Mar,4.3,Oklahoma,2015,2015-03
OK,Apr,4.4,Oklahoma,2015,2015-04
OK,May,4.4,Oklahoma,2015,2015-05
OK,Jun,4.5,Oklahoma,2015,2015-06
OK,Jul,4.5,Oklahoma,2015,2015-07
OK,Aug,4.4,Oklahoma,2015,2015-08
OK,Sep,4.4,Oklahoma,2015,2015-09
OK,Oct,4.5,Oklahoma,2015,2015-10
OK,Nov,4.5,Oklahoma,2015,2015-11
OK,Dec,4.5,Oklahoma,2015,2015-12
OK,Jan,4.6,Oklahoma,2016,2016-01
OK,Feb,4.7,Oklahoma,2016,2016-02
OK,Mar,4.7,Oklahoma,2016,2016-03
OK,Apr,4.8,Oklahoma,2016,2016-04
OK,May,4.9,Oklahoma,2016,2016-05
OK,Jun,4.9,Oklahoma,2016,2016-06
OK,Jul,4.9,Oklahoma,2016,2016-07
OK,Aug,4.9,Oklahoma,2016,2016-08
OK,Sep,4.9,Oklahoma,2016,2016-09
OK,Oct,4.8,Oklahoma,2016,2016-10
OK,Nov,4.8,Oklahoma,2016,2016-11
OK,Dec,4.7,Oklahoma,2016,2016-12
OK,Jan,4.6,Oklahoma,2017,2017-01
OK,Feb,4.5,Oklahoma,2017,2017-02
OK,Mar,4.4,Oklahoma,2017,2017-03
OK,Apr,4.3,Oklahoma,2017,2017-04
OK,May,4.3,Oklahoma,2017,2017-05
OK,Jun,4.2,Oklahoma,2017,2017-06
OK,Jul,4.2,Oklahoma,2017,2017-07
OK,Aug,4.1,Oklahoma,2017,2017-08
OK,Sep,4.1,Oklahoma,2017,2017-09
OK,Oct,4,Oklahoma,2017,2017-10
OK,Nov,4,Oklahoma,2017,2017-11
OK,Dec,3.9,Oklahoma,2017,2017-12
OK,Jan,3.9,Oklahoma,2018,2018-01
OK,Feb,3.8,Oklahoma,2018,2018-02
OK,Mar,3.7,Oklahoma,2018,2018-03
OK,Apr,3.6,Oklahoma,2018,2018-04
OK,May,3.5,Oklahoma,2018,2018-05
OK,Jun,3.4,Oklahoma,2018,2018-06
OK,Jul,3.3,Oklahoma,2018,2018-07
OK,Aug,3.2,Oklahoma,2018,2018-08
OK,Sep,3.2,Oklahoma,2018,2018-09
OK,Oct,3.2,Oklahoma,2018,2018-10
OK,Nov,3.2,Oklahoma,2018,2018-11
OK,Dec,3.3,Oklahoma,2018,2018-12
OK,Jan,3.3,Oklahoma,2019,2019-01
OK,Feb,3.3,Oklahoma,2019,2019-02
OK,Mar,3.2,Oklahoma,2019,2019-03
OK,Apr,3.2,Oklahoma,2019,2019-04
OK,May,3.2,Oklahoma,2019,2019-05
OK,Jun,3.2,Oklahoma,2019,2019-06
OK,Jul,3.3,Oklahoma,2019,2019-07
OK,Aug,3.3,Oklahoma,2019,2019-08
OK,Sep,3.3,Oklahoma,2019,2019-09
OK,Oct,3.4,Oklahoma,2019,2019-10
OK,Nov,3.4,Oklahoma,2019,2019-11
OK,Dec,3.4,Oklahoma,2019,2019-12
OK,Jan,3.3,Oklahoma,2020,2020-01
OK,Feb,3.2,Oklahoma,2020,2020-02
OK,Mar,3.1,Oklahoma,2020,2020-03
OR,Jan,6,Oregon,2015,2015-01
OR,Feb,5.9,Oregon,2015,2015-02
OR,Mar,5.8,Oregon,2015,2015-03
OR,Apr,5.8,Oregon,2015,2015-04
OR,May,5.7,Oregon,2015,2015-05
OR,Jun,5.7,Oregon,2015,2015-06
OR,Jul,5.6,Oregon,2015,2015-07
OR,Aug,5.5,Oregon,2015,2015-08
OR,Sep,5.4,Oregon,2015,2015-09
OR,Oct,5.3,Oregon,2015,2015-10
OR,Nov,5.2,Oregon,2015,2015-11
OR,Dec,5.1,Oregon,2015,2015-12
OR,Jan,5.1,Oregon,2016,2016-01
OR,Feb,5,Oregon,2016,2016-02
OR,Mar,5,Oregon,2016,2016-03
OR,Apr,5,Oregon,2016,2016-04
OR,May,5,Oregon,2016,2016-05
OR,Jun,5,Oregon,2016,2016-06
OR,Jul,4.9,Oregon,2016,2016-07
OR,Aug,4.8,Oregon,2016,2016-08
OR,Sep,4.7,Oregon,2016,2016-09
OR,Oct,4.6,Oregon,2016,2016-10
OR,Nov,4.4,Oregon,2016,2016-11
OR,Dec,4.3,Oregon,2016,2016-12
OR,Jan,4.2,Oregon,2017,2017-01
OR,Feb,4.1,Oregon,2017,2017-02
OR,Mar,4.1,Oregon,2017,2017-03
OR,Apr,4.1,Oregon,2017,2017-04
OR,May,4.1,Oregon,2017,2017-05
OR,Jun,4.1,Oregon,2017,2017-06
OR,Jul,4.1,Oregon,2017,2017-07
OR,Aug,4.1,Oregon,2017,2017-08
OR,Sep,4.1,Oregon,2017,2017-09
OR,Oct,4.1,Oregon,2017,2017-10
OR,Nov,4.1,Oregon,2017,2017-11
OR,Dec,4.1,Oregon,2017,2017-12
OR,Jan,4.1,Oregon,2018,2018-01
OR,Feb,4.1,Oregon,2018,2018-02
OR,Mar,4.1,Oregon,2018,2018-03
OR,Apr,4,Oregon,2018,2018-04
OR,May,4,Oregon,2018,2018-05
OR,Jun,3.9,Oregon,2018,2018-06
OR,Jul,3.9,Oregon,2018,2018-07
OR,Aug,4,Oregon,2018,2018-08
OR,Sep,4,Oregon,2018,2018-09
OR,Oct,4.1,Oregon,2018,2018-10
OR,Nov,4.2,Oregon,2018,2018-11
OR,Dec,4.2,Oregon,2018,2018-12
OR,Jan,4.2,Oregon,2019,2019-01
OR,Feb,4.2,Oregon,2019,2019-02
OR,Mar,4.1,Oregon,2019,2019-03
OR,Apr,4,Oregon,2019,2019-04
OR,May,3.9,Oregon,2019,2019-05
OR,Jun,3.8,Oregon,2019,2019-06
OR,Jul,3.7,Oregon,2019,2019-07
OR,Aug,3.6,Oregon,2019,2019-08
OR,Sep,3.5,Oregon,2019,2019-09
OR,Oct,3.4,Oregon,2019,2019-10
OR,Nov,3.4,Oregon,2019,2019-11
OR,Dec,3.4,Oregon,2019,2019-12
OR,Jan,3.3,Oregon,2020,2020-01
OR,Feb,3.3,Oregon,2020,2020-02
OR,Mar,3.3,Oregon,2020,2020-03
PA,Jan,5.4,Pennsylvania,2015,2015-01
PA,Feb,5.4,Pennsylvania,2015,2015-02
PA,Mar,5.4,Pennsylvania,2015,2015-03
PA,Apr,5.4,Pennsylvania,2015,2015-04
PA,May,5.4,Pennsylvania,2015,2015-05
PA,Jun,5.3,Pennsylvania,2015,2015-06
PA,Jul,5.3,Pennsylvania,2015,2015-07
PA,Aug,5.2,Pennsylvania,2015,2015-08
PA,Sep,5.2,Pennsylvania,2015,2015-09
PA,Oct,5.1,Pennsylvania,2015,2015-10
PA,Nov,5.1,Pennsylvania,2015,2015-11
PA,Dec,5.2,Pennsylvania,2015,2015-12
PA,Jan,5.2,Pennsylvania,2016,2016-01
PA,Feb,5.3,Pennsylvania,2016,2016-02
PA,Mar,5.4,Pennsylvania,2016,2016-03
PA,Apr,5.4,Pennsylvania,2016,2016-04
PA,May,5.4,Pennsylvania,2016,2016-05
PA,Jun,5.5,Pennsylvania,2016,2016-06
PA,Jul,5.5,Pennsylvania,2016,2016-07
PA,Aug,5.5,Pennsylvania,2016,2016-08
PA,Sep,5.4,Pennsylvania,2016,2016-09
PA,Oct,5.4,Pennsylvania,2016,2016-10
PA,Nov,5.3,Pennsylvania,2016,2016-11
PA,Dec,5.2,Pennsylvania,2016,2016-12
PA,Jan,5.2,Pennsylvania,2017,2017-01
PA,Feb,5.1,Pennsylvania,2017,2017-02
PA,Mar,5,Pennsylvania,2017,2017-03
PA,Apr,5,Pennsylvania,2017,2017-04
PA,May,4.9,Pennsylvania,2017,2017-05
PA,Jun,4.8,Pennsylvania,2017,2017-06
PA,Jul,4.8,Pennsylvania,2017,2017-07
PA,Aug,4.8,Pennsylvania,2017,2017-08
PA,Sep,4.7,Pennsylvania,2017,2017-09
PA,Oct,4.7,Pennsylvania,2017,2017-10
PA,Nov,4.7,Pennsylvania,2017,2017-11
PA,Dec,4.6,Pennsylvania,2017,2017-12
PA,Jan,4.6,Pennsylvania,2018,2018-01
PA,Feb,4.5,Pennsylvania,2018,2018-02
PA,Mar,4.4,Pennsylvania,2018,2018-03
PA,Apr,4.3,Pennsylvania,2018,2018-04
PA,May,4.3,Pennsylvania,2018,2018-05
PA,Jun,4.2,Pennsylvania,2018,2018-06
PA,Jul,4.2,Pennsylvania,2018,2018-07
PA,Aug,4.2,Pennsylvania,2018,2018-08
PA,Sep,4.1,Pennsylvania,2018,2018-09
PA,Oct,4.1,Pennsylvania,2018,2018-10
PA,Nov,4.1,Pennsylvania,2018,2018-11
PA,Dec,4.1,Pennsylvania,2018,2018-12
PA,Jan,4.1,Pennsylvania,2019,2019-01
PA,Feb,4.1,Pennsylvania,2019,2019-02
PA,Mar,4.1,Pennsylvania,2019,2019-03
PA,Apr,4.1,Pennsylvania,2019,2019-04
PA,May,4.2,Pennsylvania,2019,2019-05
PA,Jun,4.3,Pennsylvania,2019,2019-06
PA,Jul,4.4,Pennsylvania,2019,2019-07
PA,Aug,4.5,Pennsylvania,2019,2019-08
PA,Sep,4.6,Pennsylvania,2019,2019-09
PA,Oct,4.6,Pennsylvania,2019,2019-10
PA,Nov,4.6,Pennsylvania,2019,2019-11
PA,Dec,4.6,Pennsylvania,2019,2019-12
PA,Jan,4.7,Pennsylvania,2020,2020-01
PA,Feb,4.7,Pennsylvania,2020,2020-02
PA,Mar,6,Pennsylvania,2020,2020-03
RI,Jan,6.6,Rhode Island,2015,2015-01
RI,Feb,6.5,Rhode Island,2015,2015-02
RI,Mar,6.4,Rhode Island,2015,2015-03
RI,Apr,6.3,Rhode Island,2015,2015-04
RI,May,6.2,Rhode Island,2015,2015-05
RI,Jun,6,Rhode Island,2015,2015-06
RI,Jul,5.9,Rhode Island,2015,2015-07
RI,Aug,5.8,Rhode Island,2015,2015-08
RI,Sep,5.7,Rhode Island,2015,2015-09
RI,Oct,5.6,Rhode Island,2015,2015-10
RI,Nov,5.5,Rhode Island,2015,2015-11
RI,Dec,5.5,Rhode Island,2015,2015-12
RI,Jan,5.4,Rhode Island,2016,2016-01
RI,Feb,5.4,Rhode Island,2016,2016-02
RI,Mar,5.4,Rhode Island,2016,2016-03
RI,Apr,5.4,Rhode Island,2016,2016-04
RI,May,5.4,Rhode Island,2016,2016-05
RI,Jun,5.3,Rhode Island,2016,2016-06
RI,Jul,5.3,Rhode Island,2016,2016-07
RI,Aug,5.2,Rhode Island,2016,2016-08
RI,Sep,5.1,Rhode Island,2016,2016-09
RI,Oct,4.9,Rhode Island,2016,2016-10
RI,Nov,4.8,Rhode Island,2016,2016-11
RI,Dec,4.7,Rhode Island,2016,2016-12
RI,Jan,4.5,Rhode Island,2017,2017-01
RI,Feb,4.5,Rhode Island,2017,2017-02
RI,Mar,4.4,Rhode Island,2017,2017-03
RI,Apr,4.4,Rhode Island,2017,2017-04
RI,May,4.4,Rhode Island,2017,2017-05
RI,Jun,4.4,Rhode Island,2017,2017-06
RI,Jul,4.4,Rhode Island,2017,2017-07
RI,Aug,4.4,Rhode Island,2017,2017-08
RI,Sep,4.4,Rhode Island,2017,2017-09
RI,Oct,4.4,Rhode Island,2017,2017-10
RI,Nov,4.4,Rhode Island,2017,2017-11
RI,Dec,4.4,Rhode Island,2017,2017-12
RI,Jan,4.3,Rhode Island,2018,2018-01
RI,Feb,4.3,Rhode Island,2018,2018-02
RI,Mar,4.2,Rhode Island,2018,2018-03
RI,Apr,4.1,Rhode Island,2018,2018-04
RI,May,4,Rhode Island,2018,2018-05
RI,Jun,3.9,Rhode Island,2018,2018-06
RI,Jul,3.9,Rhode Island,2018,2018-07
RI,Aug,3.8,Rhode Island,2018,2018-08
RI,Sep,3.8,Rhode Island,2018,2018-09
RI,Oct,3.8,Rhode Island,2018,2018-10
RI,Nov,3.8,Rhode Island,2018,2018-11
RI,Dec,3.7,Rhode Island,2018,2018-12
RI,Jan,3.7,Rhode Island,2019,2019-01
RI,Feb,3.7,Rhode Island,2019,2019-02
RI,Mar,3.6,Rhode Island,2019,2019-03
RI,Apr,3.6,Rhode Island,2019,2019-04
RI,May,3.6,Rhode Island,2019,2019-05
RI,Jun,3.6,Rhode Island,2019,2019-06
RI,Jul,3.6,Rhode Island,2019,2019-07
RI,Aug,3.5,Rhode Island,2019,2019-08
RI,Sep,3.5,Rhode Island,2019,2019-09
RI,Oct,3.5,Rhode Island,2019,2019-10
RI,Nov,3.5,Rhode Island,2019,2019-11
RI,Dec,3.5,Rhode Island,2019,2019-12
RI,Jan,3.4,Rhode Island,2020,2020-01
RI,Feb,3.4,Rhode Island,2020,2020-02
RI,Mar,4.6,Rhode Island,2020,2020-03
SC,Jan,6.5,South Carolina,2015,2015-01
SC,Feb,6.4,South Carolina,2015,2015-02
SC,Mar,6.4,South Carolina,2015,2015-03
SC,Apr,6.3,South Carolina,2015,2015-04
SC,May,6.2,South Carolina,2015,2015-05
SC,Jun,6,South Carolina,2015,2015-06
SC,Jul,5.9,South Carolina,2015,2015-07
SC,Aug,5.8,South Carolina,2015,2015-08
SC,Sep,5.6,South Carolina,2015,2015-09
SC,Oct,5.6,South Carolina,2015,2015-10
SC,Nov,5.5,South Carolina,2015,2015-11
SC,Dec,5.5,South Carolina,2015,2015-12
SC,Jan,5.4,South Carolina,2016,2016-01
SC,Feb,5.4,South Carolina,2016,2016-02
SC,Mar,5.3,South Carolina,2016,2016-03
SC,Apr,5.2,South Carolina,2016,2016-04
SC,May,5.2,South Carolina,2016,2016-05
SC,Jun,5.1,South Carolina,2016,2016-06
SC,Jul,5,South Carolina,2016,2016-07
SC,Aug,4.9,South Carolina,2016,2016-08
SC,Sep,4.8,South Carolina,2016,2016-09
SC,Oct,4.7,South Carolina,2016,2016-10
SC,Nov,4.7,South Carolina,2016,2016-11
SC,Dec,4.6,South Carolina,2016,2016-12
SC,Jan,4.5,South Carolina,2017,2017-01
SC,Feb,4.4,South Carolina,2017,2017-02
SC,Mar,4.4,South Carolina,2017,2017-03
SC,Apr,4.3,South Carolina,2017,2017-04
SC,May,4.3,South Carolina,2017,2017-05
SC,Jun,4.3,South Carolina,2017,2017-06
SC,Jul,4.3,South Carolina,2017,2017-07
SC,Aug,4.3,South Carolina,2017,2017-08
SC,Sep,4.2,South Carolina,2017,2017-09
SC,Oct,4.2,South Carolina,2017,2017-10
SC,Nov,4.1,South Carolina,2017,2017-11
SC,Dec,4,South Carolina,2017,2017-12
SC,Jan,3.9,South Carolina,2018,2018-01
SC,Feb,3.8,South Carolina,2018,2018-02
SC,Mar,3.6,South Carolina,2018,2018-03
SC,Apr,3.5,South Carolina,2018,2018-04
SC,May,3.4,South Carolina,2018,2018-05
SC,Jun,3.4,South Carolina,2018,2018-06
SC,Jul,3.3,South Carolina,2018,2018-07
SC,Aug,3.3,South Carolina,2018,2018-08
SC,Sep,3.3,South Carolina,2018,2018-09
SC,Oct,3.3,South Carolina,2018,2018-10
SC,Nov,3.3,South Carolina,2018,2018-11
SC,Dec,3.4,South Carolina,2018,2018-12
SC,Jan,3.4,South Carolina,2019,2019-01
SC,Feb,3.4,South Carolina,2019,2019-02
SC,Mar,3.4,South Carolina,2019,2019-03
SC,Apr,3.3,South Carolina,2019,2019-04
SC,May,3.1,South Carolina,2019,2019-05
SC,Jun,2.9,South Carolina,2019,2019-06
SC,Jul,2.7,South Carolina,2019,2019-07
SC,Aug,2.5,South Carolina,2019,2019-08
SC,Sep,2.4,South Carolina,2019,2019-09
SC,Oct,2.4,South Carolina,2019,2019-10
SC,Nov,2.4,South Carolina,2019,2019-11
SC,Dec,2.4,South Carolina,2019,2019-12
SC,Jan,2.4,South Carolina,2020,2020-01
SC,Feb,2.5,South Carolina,2020,2020-02
SC,Mar,2.6,South Carolina,2020,2020-03
SD,Jan,3.3,South Dakota,2015,2015-01
SD,Feb,3.3,South Dakota,2015,2015-02
SD,Mar,3.2,South Dakota,2015,2015-03
SD,Apr,3.2,South Dakota,2015,2015-04
SD,May,3.2,South Dakota,2015,2015-05
SD,Jun,3.1,South Dakota,2015,2015-06
SD,Jul,3.1,South Dakota,2015,2015-07
SD,Aug,3.1,South Dakota,2015,2015-08
SD,Sep,3,South Dakota,2015,2015-09
SD,Oct,2.9,South Dakota,2015,2015-10
SD,Nov,2.9,South Dakota,2015,2015-11
SD,Dec,2.9,South Dakota,2015,2015-12
SD,Jan,2.9,South Dakota,2016,2016-01
SD,Feb,2.8,South Dakota,2016,2016-02
SD,Mar,2.9,South Dakota,2016,2016-03
SD,Apr,2.9,South Dakota,2016,2016-04
SD,May,2.9,South Dakota,2016,2016-05
SD,Jun,3,South Dakota,2016,2016-06
SD,Jul,3,South Dakota,2016,2016-07
SD,Aug,3,South Dakota,2016,2016-08
SD,Sep,3.1,South Dakota,2016,2016-09
SD,Oct,3.1,South Dakota,2016,2016-10
SD,Nov,3.1,South Dakota,2016,2016-11
SD,Dec,3.1,South Dakota,2016,2016-12
SD,Jan,3.1,South Dakota,2017,2017-01
SD,Feb,3.2,South Dakota,2017,2017-02
SD,Mar,3.2,South Dakota,2017,2017-03
SD,Apr,3.2,South Dakota,2017,2017-04
SD,May,3.2,South Dakota,2017,2017-05
SD,Jun,3.2,South Dakota,2017,2017-06
SD,Jul,3.2,South Dakota,2017,2017-07
SD,Aug,3.3,South Dakota,2017,2017-08
SD,Sep,3.3,South Dakota,2017,2017-09
SD,Oct,3.2,South Dakota,2017,2017-10
SD,Nov,3.2,South Dakota,2017,2017-11
SD,Dec,3.2,South Dakota,2017,2017-12
SD,Jan,3.2,South Dakota,2018,2018-01
SD,Feb,3.2,South Dakota,2018,2018-02
SD,Mar,3.1,South Dakota,2018,2018-03
SD,Apr,3.1,South Dakota,2018,2018-04
SD,May,3.1,South Dakota,2018,2018-05
SD,Jun,3.1,South Dakota,2018,2018-06
SD,Jul,3,South Dakota,2018,2018-07
SD,Aug,3,South Dakota,2018,2018-08
SD,Sep,3,South Dakota,2018,2018-09
SD,Oct,3,South Dakota,2018,2018-10
SD,Nov,3,South Dakota,2018,2018-11
SD,Dec,3.1,South Dakota,2018,2018-12
SD,Jan,3.1,South Dakota,2019,2019-01
SD,Feb,3.1,South Dakota,2019,2019-02
SD,Mar,3.2,South Dakota,2019,2019-03
SD,Apr,3.2,South Dakota,2019,2019-04
SD,May,3.3,South Dakota,2019,2019-05
SD,Jun,3.3,South Dakota,2019,2019-06
SD,Jul,3.3,South Dakota,2019,2019-07
SD,Aug,3.3,South Dakota,2019,2019-08
SD,Sep,3.4,South Dakota,2019,2019-09
SD,Oct,3.4,South Dakota,2019,2019-10
SD,Nov,3.4,South Dakota,2019,2019-11
SD,Dec,3.4,South Dakota,2019,2019-12
SD,Jan,3.4,South Dakota,2020,2020-01
SD,Feb,3.3,South Dakota,2020,2020-02
SD,Mar,3.3,South Dakota,2020,2020-03
TN,Jan,6.2,Tennessee,2015,2015-01
TN,Feb,6.1,Tennessee,2015,2015-02
TN,Mar,6,Tennessee,2015,2015-03
TN,Apr,5.9,Tennessee,2015,2015-04
TN,May,5.8,Tennessee,2015,2015-05
TN,Jun,5.7,Tennessee,2015,2015-06
TN,Jul,5.6,Tennessee,2015,2015-07
TN,Aug,5.5,Tennessee,2015,2015-08
TN,Sep,5.3,Tennessee,2015,2015-09
TN,Oct,5.2,Tennessee,2015,2015-10
TN,Nov,5,Tennessee,2015,2015-11
TN,Dec,4.9,Tennessee,2015,2015-12
TN,Jan,4.8,Tennessee,2016,2016-01
TN,Feb,4.7,Tennessee,2016,2016-02
TN,Mar,4.7,Tennessee,2016,2016-03
TN,Apr,4.7,Tennessee,2016,2016-04
TN,May,4.7,Tennessee,2016,2016-05
TN,Jun,4.7,Tennessee,2016,2016-06
TN,Jul,4.8,Tennessee,2016,2016-07
TN,Aug,4.8,Tennessee,2016,2016-08
TN,Sep,4.8,Tennessee,2016,2016-09
TN,Oct,4.8,Tennessee,2016,2016-10
TN,Nov,4.7,Tennessee,2016,2016-11
TN,Dec,4.6,Tennessee,2016,2016-12
TN,Jan,4.5,Tennessee,2017,2017-01
TN,Feb,4.3,Tennessee,2017,2017-02
TN,Mar,4.1,Tennessee,2017,2017-03
TN,Apr,3.9,Tennessee,2017,2017-04
TN,May,3.8,Tennessee,2017,2017-05
TN,Jun,3.6,Tennessee,2017,2017-06
TN,Jul,3.5,Tennessee,2017,2017-07
TN,Aug,3.5,Tennessee,2017,2017-08
TN,Sep,3.5,Tennessee,2017,2017-09
TN,Oct,3.5,Tennessee,2017,2017-10
TN,Nov,3.5,Tennessee,2017,2017-11
TN,Dec,3.5,Tennessee,2017,2017-12
TN,Jan,3.6,Tennessee,2018,2018-01
TN,Feb,3.6,Tennessee,2018,2018-02
TN,Mar,3.6,Tennessee,2018,2018-03
TN,Apr,3.6,Tennessee,2018,2018-04
TN,May,3.6,Tennessee,2018,2018-05
TN,Jun,3.6,Tennessee,2018,2018-06
TN,Jul,3.5,Tennessee,2018,2018-07
TN,Aug,3.5,Tennessee,2018,2018-08
TN,Sep,3.5,Tennessee,2018,2018-09
TN,Oct,3.4,Tennessee,2018,2018-10
TN,Nov,3.4,Tennessee,2018,2018-11
TN,Dec,3.4,Tennessee,2018,2018-12
TN,Jan,3.4,Tennessee,2019,2019-01
TN,Feb,3.4,Tennessee,2019,2019-02
TN,Mar,3.5,Tennessee,2019,2019-03
TN,Apr,3.5,Tennessee,2019,2019-04
TN,May,3.5,Tennessee,2019,2019-05
TN,Jun,3.4,Tennessee,2019,2019-06
TN,Jul,3.4,Tennessee,2019,2019-07
TN,Aug,3.4,Tennessee,2019,2019-08
TN,Sep,3.3,Tennessee,2019,2019-09
TN,Oct,3.3,Tennessee,2019,2019-10
TN,Nov,3.3,Tennessee,2019,2019-11
TN,Dec,3.3,Tennessee,2019,2019-12
TN,Jan,3.3,Tennessee,2020,2020-01
TN,Feb,3.4,Tennessee,2020,2020-02
TN,Mar,3.5,Tennessee,2020,2020-03
TX,Jan,4.5,Texas,2015,2015-01
TX,Feb,4.4,Texas,2015,2015-02
TX,Mar,4.4,Texas,2015,2015-03
TX,Apr,4.4,Texas,2015,2015-04
TX,May,4.4,Texas,2015,2015-05
TX,Jun,4.4,Texas,2015,2015-06
TX,Jul,4.4,Texas,2015,2015-07
TX,Aug,4.4,Texas,2015,2015-08
TX,Sep,4.4,Texas,2015,2015-09
TX,Oct,4.5,Texas,2015,2015-10
TX,Nov,4.5,Texas,2015,2015-11
TX,Dec,4.4,Texas,2015,2015-12
TX,Jan,4.4,Texas,2016,2016-01
TX,Feb,4.4,Texas,2016,2016-02
TX,Mar,4.4,Texas,2016,2016-03
TX,Apr,4.5,Texas,2016,2016-04
TX,May,4.6,Texas,2016,2016-05
TX,Jun,4.7,Texas,2016,2016-06
TX,Jul,4.7,Texas,2016,2016-07
TX,Aug,4.7,Texas,2016,2016-08
TX,Sep,4.8,Texas,2016,2016-09
TX,Oct,4.8,Texas,2016,2016-10
TX,Nov,4.8,Texas,2016,2016-11
TX,Dec,4.8,Texas,2016,2016-12
TX,Jan,4.7,Texas,2017,2017-01
TX,Feb,4.7,Texas,2017,2017-02
TX,Mar,4.6,Texas,2017,2017-03
TX,Apr,4.5,Texas,2017,2017-04
TX,May,4.4,Texas,2017,2017-05
TX,Jun,4.3,Texas,2017,2017-06
TX,Jul,4.2,Texas,2017,2017-07
TX,Aug,4.1,Texas,2017,2017-08
TX,Sep,4.1,Texas,2017,2017-09
TX,Oct,4.1,Texas,2017,2017-10
TX,Nov,4,Texas,2017,2017-11
TX,Dec,4,Texas,2017,2017-12
TX,Jan,4,Texas,2018,2018-01
TX,Feb,4,Texas,2018,2018-02
TX,Mar,4,Texas,2018,2018-03
TX,Apr,4,Texas,2018,2018-04
TX,May,3.9,Texas,2018,2018-05
TX,Jun,3.9,Texas,2018,2018-06
TX,Jul,3.8,Texas,2018,2018-07
TX,Aug,3.7,Texas,2018,2018-08
TX,Sep,3.7,Texas,2018,2018-09
TX,Oct,3.7,Texas,2018,2018-10
TX,Nov,3.7,Texas,2018,2018-11
TX,Dec,3.7,Texas,2018,2018-12
TX,Jan,3.7,Texas,2019,2019-01
TX,Feb,3.6,Texas,2019,2019-02
TX,Mar,3.5,Texas,2019,2019-03
TX,Apr,3.5,Texas,2019,2019-04
TX,May,3.4,Texas,2019,2019-05
TX,Jun,3.4,Texas,2019,2019-06
TX,Jul,3.5,Texas,2019,2019-07
TX,Aug,3.5,Texas,2019,2019-08
TX,Sep,3.5,Texas,2019,2019-09
TX,Oct,3.5,Texas,2019,2019-10
TX,Nov,3.5,Texas,2019,2019-11
TX,Dec,3.5,Texas,2019,2019-12
TX,Jan,3.5,Texas,2020,2020-01
TX,Feb,3.5,Texas,2020,2020-02
TX,Mar,4.7,Texas,2020,2020-03
